,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
1175,MC5/6,2628,maxFx,C31p1176,31,ULS B (full envelope),382.98392081537963,28.727798170777564,777.8174545259938,-155.69780758569718,2337.6143794108452,-60.447588069430594
2047,MC5/6,2628,minFx,C31p2048,31,ULS B (full envelope),-261.5383758919931,-21.283216378630403,622.9074435762486,217.65016644750594,-1921.569744229578,46.14261196825861
1734,MC5/6,2628,maxFy,C31p1735,31,ULS B (full envelope),38.998282644975184,30.309402355861664,634.0113188405991,-196.38121505584718,97.24206833202837,9.650066644358635
2603,MC5/6,2628,minFy,C31p2604,31,ULS B (full envelope),23.859227714155193,-30.198331648475644,173.07566228768155,278.6377767450256,60.58398714948844,-15.730960004434584
1498,MC5/6,2628,maxFz,C31p1499,31,ULS B (full envelope),105.17291406987427,13.774184443521499,934.4324581043816,-32.97252619293214,338.6853741740369,-7.461680813679696
2603,MC5/6,2628,minFz,C31p2604,31,ULS B (full envelope),23.859227714155193,-30.198331648475644,173.07566228768155,278.6377767450256,60.58398714948844,-15.730960004434584
1738,MC5/6,2628,maxMxx,C31p1739,31,ULS B (full envelope),32.02635357188582,-28.298612707614897,613.9799257808686,299.3159777175903,79.03162846882343,-16.715750066304206
2599,MC5/6,2628,minMxx,C31p2600,31,ULS B (full envelope),30.83115678724456,28.409683415000917,193.1070553474121,-217.05941602841185,78.79442701269339,10.634856706228257
1175,MC5/6,2628,maxMyy,C31p1176,31,ULS B (full envelope),382.98392081537963,28.727798170777564,777.8174545259938,-155.69780758569718,2337.6143794108452,-60.447588069430594
2049,MC5/6,2628,minMyy,C31p2050,31,ULS B (full envelope),-254.53828071538214,-20.51825860458255,706.448408599442,224.44295762426376,-1930.1924389680614,46.75186418734431
2915,MC5/6,2628,maxMzz,C31p2916,31,ULS B (full envelope),-252.77803530841663,-22.24315271319461,304.6776969903341,208.66212794381332,-1922.999502833783,46.80305600855231
309,MC5/6,2628,minMzz,C31p310,31,ULS B (full envelope),382.3511344628406,28.574188502808816,777.7486331133351,-154.32722140405656,2333.8571943522516,-60.93443551816106
12838,MC3/4,2629,maxFx,C31p2447,31,ULS B (full envelope),74.98980265683653,2.329093672225774,880.7338484701826,85.75471127111912,297.6976733242322,-11.541538224267963
11876,MC3/4,2629,minFx,C31p1485,31,ULS B (full envelope),-81.37163760151387,7.187669619340896,1013.7804507706453,37.49739724472046,-340.58292472753527,12.769763254146575
12126,MC3/4,2629,maxFy,C31p1735,31,ULS B (full envelope),17.364852087855336,50.06719482250213,811.7395696411133,-334.0826856399536,38.092846800947186,-1.6147167179107664
12995,MC3/4,2629,minFy,C31p2604,31,ULS B (full envelope),-1.0669888953857425,-43.765348945903774,245.2830573569336,420.26818231692505,-7.2685178151741,0.10154642000007641
11127,MC3/4,2629,maxFz,C31p736,31,ULS B (full envelope),-32.07052194056034,21.461768096053905,1192.1149878941824,-51.33421270593166,-205.81497803030015,3.939064837932587
12995,MC3/4,2629,minFz,C31p2604,31,ULS B (full envelope),-1.0669888953857425,-43.765348945903774,245.2830573569336,420.26818231692505,-7.2685178151741,0.10154642000007641
12130,MC3/4,2629,maxMxx,C31p1739,31,ULS B (full envelope),17.15418468635082,-40.361743971443175,777.2298528015137,445.06339951629633,36.738986577558514,-1.72843855266571
12991,MC3/4,2629,minMxx,C31p2600,31,ULS B (full envelope),-0.8563214938812259,46.663589848041525,279.7927741965332,-358.87790283932503,-5.914657591785428,0.21526825475502023
12133,MC3/4,2629,maxMyy,C31p1742,31,ULS B (full envelope),62.519470858073234,-4.016678614997863,740.5631418807985,100.99552765045166,361.3195528571606,-11.353626626682281
11876,MC3/4,2629,minMyy,C31p1485,31,ULS B (full envelope),-81.37163760151387,7.187669619340896,1013.7804507706453,37.49739724472046,-340.58292472753527,12.769763254146575
11271,MC3/4,2629,maxMzz,C31p880,31,ULS B (full envelope),-57.569992130208014,2.5850777588844296,758.640633805275,39.7708102722168,-331.31636511158945,14.103723324489595
12134,MC3/4,2629,minMzz,C31p1743,31,ULS B (full envelope),61.28722659003735,8.178323214530945,774.2911886154176,31.087809867858894,357.47251133036616,-15.804762988376616
21964,MC1/2,2630,maxFx,C31p1181,31,ULS B (full envelope),260.4589166708136,14.104139332065584,625.7428282915307,-77.89738079589846,1909.343371767998,-35.35025506221771
22824,MC1/2,2630,minFx,C31p2041,31,ULS B (full envelope),-377.54209848508367,-10.35772642674923,777.6986546972465,172.735068667717,-2335.5245693903735,54.095916230521205
22518,MC1/2,2630,maxFy,C31p1735,31,ULS B (full envelope),-49.82526003000737,34.661553389453886,707.9862817565917,-215.357186138916,-143.3739596700668,-4.25917110080719
21655,MC1/2,2630,minFy,C31p872,31,ULS B (full envelope),-28.85778153345585,-28.628753984355924,593.7284216453551,267.57741467285155,-81.19105953121185,19.632354729270936
23192,MC1/2,2630,maxFz,C31p2409,31,ULS B (full envelope),-96.57024085897446,-1.3591846709132214,940.5024156211472,157.74986697019577,-314.84633705406196,17.553378133237363
23383,MC1/2,2630,minFz,C31p2600,31,ULS B (full envelope),-23.173382140863414,32.87485917612266,173.77485303250788,-238.86048914595796,-67.36087264532088,-9.044403770614625
