,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
3526,MC5/6,2628,maxFx,C31p3527,31,ULS B (full envelope),223.34931094652592,8.598381171405313,769.9338169177101,-83.8541577275467,1231.1345628608196,15.66506516365111
6143,MC5/6,2628,minFx,C31p6144,31,ULS B (full envelope),-113.07955392400325,-9.092023479168416,585.2297153652813,84.31634704540254,-865.2504502100121,-3.476075756244063
5199,MC5/6,2628,maxFy,C31p5200,31,ULS B (full envelope),23.815466422227022,66.3755776749611,554.8177855934143,-495.3370799911499,65.20955570480972,11.759476850274206
19,MC5/6,2628,minFy,C31p20,31,ULS B (full envelope),47.714638563445206,-41.90461240148545,674.9693083465576,327.0621942489624,140.64660265057233,-2.952807220312953
4496,MC5/6,2628,maxFz,C31p4497,31,ULS B (full envelope),118.39457513607324,13.35649144510269,955.112788220768,-135.24727585113527,387.1934744633928,15.198866827462313
7809,MC5/6,2628,minFz,C31p7810,31,ULS B (full envelope),19.370888638147356,-8.975553308914183,404.5051302043305,103.01680696099845,54.43872625604342,-8.402411265924455
5218,MC5/6,2628,maxMxx,C31p5219,31,ULS B (full envelope),24.880468590453265,-41.09149071416855,561.1892043365478,350.29884205169674,75.6122015259996,-5.407213485571742
2598,MC5/6,2628,minMxx,C31p2599,31,ULS B (full envelope),47.41120228877365,66.16678775033951,668.7346165992736,-523.1506587509155,134.56643944656997,14.844943076470496
3526,MC5/6,2628,maxMyy,C31p3527,31,ULS B (full envelope),223.34931094652592,8.598381171405313,769.9338169177101,-83.8541577275467,1231.1345628608196,15.66506516365111
6143,MC5/6,2628,minMyy,C31p6144,31,ULS B (full envelope),-113.07955392400325,-9.092023479168416,585.2297153652813,84.31634704540254,-865.2504502100121,-3.476075756244063
2605,MC5/6,2628,maxMzz,C31p2606,31,ULS B (full envelope),55.881615011504294,33.92991772546768,691.3858093025207,-298.07547850494376,166.4456972832933,18.236523762658237
5211,MC5/6,2628,minMzz,C31p5212,31,ULS B (full envelope),16.41005586772263,-8.854620689296723,538.5380116333008,125.22366180572502,43.73294368927627,-8.798794171759488
38515,MC3/4,2629,maxFx,C31p7340,31,ULS B (full envelope),93.97908011621954,1.2539672581267356,901.6453994035577,0.04137186325311996,372.3987358293367,7.546819976968766
35628,MC3/4,2629,minFx,C31p4453,31,ULS B (full envelope),-96.99312045921805,31.617721823238135,1031.2816519391058,-253.437007114563,-390.7380274590087,-8.187192184900045
33780,MC3/4,2629,maxFy,C31p2605,31,ULS B (full envelope),-18.996427379345892,81.91121182755828,787.6596005130768,-663.5072836715698,-54.3712804282546,-3.5937599569737912
38987,MC3/4,2629,minFy,C31p7812,31,ULS B (full envelope),-2.3775544112377176,-52.58497380904412,471.35070996899407,443.3424449351502,-16.423586827119824,-0.15574211983489988
33382,MC3/4,2629,maxFz,C31p2207,31,ULS B (full envelope),-33.22245222966671,22.71714997625113,1268.372365958028,-215.94138878616099,-211.1721255748916,-0.6678064554071416
38985,MC3/4,2629,minFz,C31p7810,31,ULS B (full envelope),-2.5304378836803445,-28.430026726524595,468.7957291645507,273.97003795272826,-8.02787078936958,-3.1771855326156615
36389,MC3/4,2629,maxMxx,C31p5214,31,ULS B (full envelope),17.943967345309257,-51.09195127440095,669.1600737487794,454.03244422760014,38.34435618749857,2.1478883665144446
33780,MC3/4,2629,minMxx,C31p2605,31,ULS B (full envelope),-18.996427379345892,81.91121182755828,787.6596005130768,-663.5072836715698,-54.3712804282546,-3.5937599569737912
38515,MC3/4,2629,maxMyy,C31p7340,31,ULS B (full envelope),93.97908011621954,1.2539672581267356,901.6453994035577,0.04137186325311996,372.3987358293367,7.546819976968766
35630,MC3/4,2629,minMyy,C31p4455,31,ULS B (full envelope),-96.84023698677542,7.4627747407186025,1033.8366327435492,-84.06460013214112,-399.133743496759,-5.165748772119283
38560,MC3/4,2629,maxMzz,C31p7385,31,ULS B (full envelope),78.54713891706943,0.45743255170583713,894.3799995387507,10.841597966768743,277.7895698762727,8.53335372551918
35652,MC3/4,2629,minMzz,C31p4477,31,ULS B (full envelope),-83.67100396980764,35.505134487165215,1010.4597625734518,-277.78964249725345,-309.01620671956783,-10.132496343301533
65893,MC1/2,2630,maxFx,C31p3542,31,ULS B (full envelope),112.7983411879495,4.984089217395783,593.5737313466454,-64.46270875442505,861.9745806201948,7.563130450872182
63278,MC1/2,2630,minFx,C31p927,31,ULS B (full envelope),-224.3475208602187,0.21151836998701254,786.1424448621506,11.823311679072377,-1241.0365928217686,-9.77960210957706
62358,MC1/2,2630,maxFy,C31p7,31,ULS B (full envelope),-47.59962628498524,48.718008602619165,690.6448237541199,-388.8735873832702,-139.79128513957858,-14.4481228025496
64967,MC1/2,2630,minFy,C31p2616,31,ULS B (full envelope),-27.89995222378224,-38.238079976940156,562.1282178560585,289.1561034797669,-87.7284703774631,10.348426302045583
64688,MC1/2,2630,maxFz,C31p2337,31,ULS B (full envelope),-73.0574520419738,-3.71005166405797,975.0656940484279,60.97843013525725,-108.77104200199005,2.12201470291108
70149,MC1/2,2630,minFz,C31p7798,31,ULS B (full envelope),-17.474741617071153,46.75730148101234,406.4667515793137,-377.23557077356713,-50.95009915308189,-14.017935853282927
70163,MC1/2,2630,maxMxx,C31p7812,31,ULS B (full envelope),-28.05762093111229,-36.151147244115826,421.53270202890855,301.51732027867894,-88.66481822885704,9.404520708759309
64956,MC1/2,2630,minMxx,C31p2605,31,ULS B (full envelope),-28.06239230061024,45.36304414949417,591.11482687912,-392.81528826217647,-81.86104138957857,-13.250743334776164
65893,MC1/2,2630,maxMyy,C31p3542,31,ULS B (full envelope),112.7983411879495,4.984089217395783,593.5737313466454,-64.46270875442505,861.9745806201948,7.563130450872182
63278,MC1/2,2630,minMyy,C31p927,31,ULS B (full envelope),-224.3475208602187,0.21151836998701254,786.1424448621506,11.823311679072377,-1241.0365928217686,-9.77960210957706
64966,MC1/2,2630,maxMzz,C31p2615,31,ULS B (full envelope),-23.434892867092785,-37.143980123424534,561.9477236656189,281.63129448928834,-58.279511881369345,10.458565812200309
63276,MC1/2,2630,minMzz,C31p925,31,ULS B (full envelope),-220.62835751297445,4.681115434958937,785.2330379825021,-21.892204373173715,-1222.3654501635351,-14.51125801243961
98756,S3/4,2631,maxFx,C31p5229,31,ULS B (full envelope),47.26398505553603,1.1627679664611819,1028.7808998493194,-159.71791586723327,234.07246592843532,7.251761415970327
96166,S3/4,2631,minFx,C31p2639,31,ULS B (full envelope),-63.5726607971251,4.33114281539917,972.417047346878,-83.40258385581969,-324.7423025316477,36.16042587367296
101325,S3/4,2631,maxFy,C31p7798,31,ULS B (full envelope),-7.345269582015992,16.721274961380004,622.2757697432862,203.72646998275755,-44.85223493910599,17.737138400571823
98744,S3/4,2631,minFy,C31p5217,31,ULS B (full envelope),-4.437032418829203,-20.68701321220398,1015.2280502582552,-133.0727761943817,19.163872411274905,8.296606588089467
