,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
3527,MC5/6,2628,maxFx,C31p3528,31,ULS B (full envelope),290.96865385433244,-10.578404497656823,866.3658707093131,152.81122832504275,1736.1257096447507,15.086730433435669
6142,MC5/6,2628,minFx,C31p6143,31,ULS B (full envelope),-195.31618875202133,-12.523354516158102,647.4801562204633,172.84671774093627,-1484.7088306373844,2.5847655627539017
7797,MC5/6,2628,maxFy,C31p7798,31,ULS B (full envelope),20.430861200756073,63.06630837982941,442.57029275837084,-475.8848218428955,25.903843540573114,17.031843131408692
19,MC5/6,2628,minFy,C31p20,31,ULS B (full envelope),33.97304504702138,-61.54000217359065,745.9709712544916,538.5996023468017,35.70202922954465,-3.5721590957317493
4496,MC5/6,2628,maxFz,C31p4497,31,ULS B (full envelope),104.35176473000095,4.6654928082132345,1082.869861162566,63.84402975219727,279.07007524489313,17.643534110139832
7809,MC5/6,2628,minFz,C31p7810,31,ULS B (full envelope),13.707429764884946,-30.84798361235809,434.95240516071453,284.663884211792,12.237507400560382,-8.474596199645994
5215,MC5/6,2628,maxMxx,C31p5216,31,ULS B (full envelope),18.661962625146383,-61.27812253491877,654.1923181294917,564.7823906280518,8.544894854544658,-5.058476283231746
7797,MC5/6,2628,minMxx,C31p7798,31,ULS B (full envelope),20.430861200756073,63.06630837982941,442.57029275837084,-475.8848218428955,25.903843540573114,17.031843131408692
3527,MC5/6,2628,maxMyy,C31p3528,31,ULS B (full envelope),290.96865385433244,-10.578404497656823,866.3658707093131,152.81122832504275,1736.1257096447507,15.086730433435669
6148,MC5/6,2628,minMyy,C31p6149,31,ULS B (full envelope),-187.592570156898,-12.986213716597558,776.2545105614839,200.07503780929565,-1518.1895001208748,5.592198416147456
2605,MC5/6,2628,maxMzz,C31p2606,31,ULS B (full envelope),41.2764994931464,33.11078557054997,753.5963650445461,-227.62581034851075,52.669976111744894,22.629503135713563
5211,MC5/6,2628,minMzz,C31p5212,31,ULS B (full envelope),11.27208391244458,-35.30253223569393,598.9962645511627,372.2501975372314,5.412600143431686,-8.656077302518858
38516,MC3/4,2629,maxFx,C31p7341,31,ULS B (full envelope),87.9178881292719,17.85490534243643,1080.7838501503854,55.441146549190876,312.15189261281034,14.946274818268568
35629,MC3/4,2629,minFx,C31p4454,31,ULS B (full envelope),-94.03035274677333,27.427481831661463,1272.2850174181876,16.26556664550781,-383.76158923197727,9.825717614272383
33780,MC3/4,2629,maxFy,C31p2605,31,ULS B (full envelope),-15.800135954571328,102.07137791305183,953.1353952672956,-646.906708416748,-36.589575855359804,5.67747563759163
38987,MC3/4,2629,minFy,C31p7812,31,ULS B (full envelope),-0.7560052767791752,-53.65226480323219,561.2187662439803,538.1426911335449,-5.640644472976683,5.284872632075787
33382,MC3/4,2629,maxFz,C31p2207,31,ULS B (full envelope),-40.22730113596019,45.7546257192713,1510.1502872310414,-136.50047588794288,-287.64743868952735,12.883388770094662
38985,MC3/4,2629,minFz,C31p7810,31,ULS B (full envelope),-3.5979460536041263,-35.101375490488046,555.1088171015242,403.0941647663574,-18.35917024125671,1.5691119661822321
